,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,23.877296503937,0.6823589660186861,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,10.277364843378946,0.8632796307188368,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,23.720212535433063,0.6844486629895827,0.025844097137451172,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,17.821837858267717,0.7629150769303351,0.025844097137451172,0,0.3938863459440696,0.3729239835214184,0.5001388366178325,0.09629331120263726,0.41187341340970235,0.7076182437843888,0.35882147189847335,0.22879693018511435,0.3885262241658134,0.490322261279611,0.5225561294233072,0.3265243252392304,0.7425774643758803
4,boston,001 knn,003 feature importance selection,18.525944062992128,0.7535483120260904,0.2672295570373535,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,20.664784503937007,0.7250951959427532,0.2672295570373535,0,0.04292397384009552,0.0008806040700722237,0.006026374702324354,0.00154483438745572,0.01577854335252775,0.3844713151140429,0.010824821148657095,0.055091472467331704,0.00405765079075782,0.02137780423604835,0.009616022724305097,0.010915043230546144,0.43649153993583517
6,boston,001 knn,004 l1,20.824367874015746,0.722972249290494,0.016851425170898438,0,False,False,False,False,False,True,False,False,False,True,True,True,True
7,boston,001 knn,005 relieff selection,20.651152503937002,0.7252765432143977,0.03603649139404297,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,20.685771464566923,0.7248160052113606,0.03603649139404297,0,1.0,0.4341534008683068,0.8871201157742402,0.0,0.24746743849493488,0.9913169319826338,0.9522431259044862,0.9015918958031838,0.6946454413892909,0.8871201157742402,0.8523878437047757,0.7973950795947902,0.9971056439942113
9,boston,001 knn,006 forward selection,20.715113574803148,0.7244256654493574,7.508290767669678,0,True,False,False,False,False,True,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,20.74095521259842,0.7240818926714088,9.880826950073242,0,True,False,False,False,False,True,False,False,False,False,False,True,True
11,boston,001 knn,008 stepwise selection,20.74095521259842,0.7240818926714088,4.525905132293701,0,True,False,False,False,False,True,False,False,False,False,False,True,True
12,boston,001 knn,009 bayesian selection,20.688875842519682,0.7247747074948196,32.89843773841858,46,True,True,True,False,True,True,False,True,False,True,False,True,True
13,boston,001 knn,013 bayesian weighting,16.126246551181094,0.7854716245656135,84.80335879325867,267,0.642920665090775,0.31324231241047057,0.000440698917162842,0.8303639707426105,0.12198720808964209,0.031343473150716124,0.9408413304934706,0.25011307245316466,0.0015152880828989343,0.029869567636463958,0.30106199366778136,0.6915340133106694,0.03632607760566355
