,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,1518.2998113207548,0.7223344734477432,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1292.5323826150986,0.7636226508567712,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,1518.2998113207548,0.7223344734477432,0.015510797500610352,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,1406.6909433962264,0.7427454191971256,0.015510797500610352,0,0.3142922889309513,0.805158113711464,0.877327028820607,0.7011106320621604,0.615032921226649,0.6196142442379999
4,machine,001 knn,003 feature importance selection,2634.2615094339612,0.5182482381677648,0.12780070304870605,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,2182.879622641509,0.6007966178341967,0.12780070304870605,0,0.07262901857011886,0.0888151164896424,0.6305707969983987,0.06929019177355572,0.08623502952823296,0.05245984664005135
6,machine,001 knn,004 l1,2043.3907547169813,0.6263062369961395,0.007591724395751953,0,True,True,True,True,False,True
7,machine,001 knn,005 relieff selection,2639.811509433962,0.5172332583456805,0.027875185012817383,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,2188.797735849057,0.5997143177458233,0.027875185012817383,0,1.0,0.3670886075949367,0.22531645569620254,0.2759493670886076,0.1189873417721519,0.9037974683544304
9,machine,001 knn,006 forward selection,3102.2756603773582,0.43265816255380407,2.108588457107544,0,False,True,False,False,False,True
10,machine,001 knn,007 backward selection,3102.2756603773582,0.43265816255380407,2.3215653896331787,0,False,True,False,False,False,True
11,machine,001 knn,008 stepwise selection,3102.2756603773582,0.43265816255380407,2.775975227355957,0,False,True,False,False,False,True
12,machine,001 knn,009 bayesian selection,2019.9796226415096,0.630587647206726,29.167512893676758,40,True,True,False,True,True,False
13,machine,001 knn,013 bayesian weighting,984.1964150943395,0.8200109004885591,74.11297154426575,368,0.6423345740940003,0.2514669847118085,0.1250286097590869,0.9357769080720297,0.29153949482984953,0.9087302115822364
